Input campaigns here	"Campaign=39-327485648, locale=en_US"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	waaaa (39-327485648)	5	38-392254568	YouTube Videos	Standard	 2015-7-2 (already started)	#n/a	Optimize for views	#n/a	0%	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input ads here	"Campaign=39-327485648, locale=en_US"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display Url	Destination Url	Final Url	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-240164768)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	http://newscrapbookingideas.com	#n/a	#n/a	#n/a	#n/a	In-stream	#n/a	"creating keepsakes mag - Group 1 (42-240164528), creating keepsakes mag - Group 2 (42-240164648)"	Scrapbooking Ideas 1	waaaa (39-327485648)	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	0	0	0	0	0


Input targeting groups here	"Campaign=39-327485648, locale=en_US"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	creating keepsakes mag - Group 1 (42-240164528)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0
	Enabled	creating keepsakes mag - Group 2 (42-240164648)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input targets here	"Campaign=39-327485648, locale=en_US"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)
	YouTube video	Enabled	Spellbinders Card Creator Borderabilities (youtube.com/video/_ZFmWinDN_k) (10-143503681499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cutting strips with your Sizzix Big Shot or Big Shot PRO (youtube.com/video/-3HvM-k1Td8) (10-112004808019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cutting strips with your Sizzix Big Shot or Big Shot PRO (youtube.com/video/-3HvM-k1Td8) (10-112004808019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations All Geared Up Mixed Media Techniques (youtube.com/video/-CwPZGwlGIA) (10-143499520379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations All Geared Up Mixed Media Techniques (youtube.com/video/-CwPZGwlGIA) (10-143499520379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Handmade card Dream the Impossible with Graphic 45 (youtube.com/video/-DN1BTMDUw0) (10-143499520619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Handmade card Dream the Impossible with Graphic 45 (youtube.com/video/-DN1BTMDUw0) (10-143499520619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Papercrafting with Graphic 45 Tag Album & Spellbinders Dies (youtube.com/video/-ex3Zyjhpuo) (10-143499521579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Papercrafting with Graphic 45 Tag Album & Spellbinders Dies (youtube.com/video/-ex3Zyjhpuo) (10-143499521579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Stampers - NEW JustRite Stamps 2011 (youtube.com/video/-G-YimUFabo) (10-143499520859)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Stampers - NEW JustRite Stamps 2011 (youtube.com/video/-G-YimUFabo) (10-143499520859)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Crazy Birds Graduation Card (youtube.com/video/-lU4T221GQM) (10-143499521819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Crazy Birds Graduation Card (youtube.com/video/-lU4T221GQM) (10-143499521819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Projects Part 2 (youtube.com/video/-QMuOyGHjZ0) (10-143499521099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Projects Part 2 (youtube.com/video/-QMuOyGHjZ0) (10-143499521099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft The Bokeh Effect by Darsie Bruno (youtube.com/video/-rLWZwJL0zc) (10-143499522059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft The Bokeh Effect by Darsie Bruno (youtube.com/video/-rLWZwJL0zc) (10-143499522059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Christmas Treat Boxes with Sizzix - CutAtHome.com (youtube.com/video/-sqbfyEhUGc) (10-143499522299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Christmas Treat Boxes with Sizzix - CutAtHome.com (youtube.com/video/-sqbfyEhUGc) (10-143499522299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Paper - My Mind's Eye Stella Rose Collection (youtube.com/video/-TahW_ocVLw) (10-143499521339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Scrapbook Paper - My Mind's Eye Stella Rose Collection (youtube.com/video/-TahW_ocVLw) (10-143499521339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking: 2014 Spring Sizzix Dies Collection by Brenda Walton (youtube.com/video/-uoAI4hiOCY) (10-143499522539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Cardmaking: 2014 Spring Sizzix Dies Collection by Brenda Walton (youtube.com/video/-uoAI4hiOCY) (10-143499522539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Sizzix Pop N Cuts In Cuttlebug (youtube.com/video/-w47HrmxDvI) (10-143499522779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Sizzix Pop N Cuts In Cuttlebug (youtube.com/video/-w47HrmxDvI) (10-143499522779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Shower cards withTim Holtz Blueprint Stamps (youtube.com/video/-xiuYo2A73U) (10-143499523019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Shower cards withTim Holtz Blueprint Stamps (youtube.com/video/-xiuYo2A73U) (10-143499523019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Spellbinders Shapeabilities Expandable Patterns (youtube.com/video/01_ZNjWGjoo) (10-143499523259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Spellbinders Shapeabilities Expandable Patterns (youtube.com/video/01_ZNjWGjoo) (10-143499523259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fussy Cutting with Heartfelt Creations and Magnolia (youtube.com/video/02yreC5viK4) (10-143499523499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fussy Cutting with Heartfelt Creations and Magnolia (youtube.com/video/02yreC5viK4) (10-143499523499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Embosslits In The Evolution by Lifestyle Crafts (youtube.com/video/060XNq4lIEk) (10-143499523739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Embosslits In The Evolution by Lifestyle Crafts (youtube.com/video/060XNq4lIEk) (10-143499523739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Avery Elle Twisted Treat Halloween Tags Dies & Stamps (youtube.com/video/0agkR-yPwEo) (10-143499526139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Avery Elle Twisted Treat Halloween Tags Dies & Stamps (youtube.com/video/0agkR-yPwEo) (10-143499526139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Where Women Cook collection by Sizzix (youtube.com/video/0ckvqCPz4y4) (10-143499526619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Where Women Cook collection by Sizzix (youtube.com/video/0ckvqCPz4y4) (10-143499526619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Grand Nestabilities - Spellbinders Dies for the Calibur (youtube.com/video/0cXlSp3X-q8) (10-143499526379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Grand Nestabilities - Spellbinders Dies for the Calibur (youtube.com/video/0cXlSp3X-q8) (10-143499526379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Sketch Pen Starter Kit for Cameo (youtube.com/video/0DfdnndzgI0) (10-143499523979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Sketch Pen Starter Kit for Cameo (youtube.com/video/0DfdnndzgI0) (10-143499523979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Halftone Christmas Stamps & Embossing Diffusers (youtube.com/video/0eoHfyWWjaQ) (10-143499526859)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Halftone Christmas Stamps & Embossing Diffusers (youtube.com/video/0eoHfyWWjaQ) (10-143499526859)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Heartfelt Creations Peacock Paisley Collection (youtube.com/video/0g5UJy6Ahq8) (10-143499527099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Heartfelt Creations Peacock Paisley Collection (youtube.com/video/0g5UJy6Ahq8) (10-143499527099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz - Sizzix dies PART 2 by Tim Holtz 2011 (youtube.com/video/0idRZ_fA4dk) (10-143499527339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz - Sizzix dies PART 2 by Tim Holtz 2011 (youtube.com/video/0idRZ_fA4dk) (10-143499527339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Sizzix Susans Garden Tulip Die Demo (youtube.com/video/0IypaTS7TwU) (10-143499524219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Sizzix Susans Garden Tulip Die Demo (youtube.com/video/0IypaTS7TwU) (10-143499524219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Kaisercraft Art of Life Birthday Cards (youtube.com/video/0JOBlsWNaBY) (10-143499524459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Kaisercraft Art of Life Birthday Cards (youtube.com/video/0JOBlsWNaBY) (10-143499524459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Boy Card featuring Graphic 45 & Elizabeth Craft Designs (youtube.com/video/0lt3e3yspPk) (10-143499527819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Boy Card featuring Graphic 45 & Elizabeth Craft Designs (youtube.com/video/0lt3e3yspPk) (10-143499527819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Valentine Cards Using Tim Holtz Embossing Diffuser (youtube.com/video/0lViJqqYnes) (10-143499527579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Valentine Cards Using Tim Holtz Embossing Diffuser (youtube.com/video/0lViJqqYnes) (10-143499527579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Botanical Tea Collection (youtube.com/video/0n0XsH8G6x8) (10-143499528059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Botanical Tea Collection (youtube.com/video/0n0XsH8G6x8) (10-143499528059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories - Slice Repositionable Spray for Slice Elite (youtube.com/video/0NaequAwiUk) (10-143499524699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories - Slice Repositionable Spray for Slice Elite (youtube.com/video/0NaequAwiUk) (10-143499524699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Sizzix Big Shot Plus (youtube.com/video/0QEY6g-ZVu4) (10-143499524939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	New Sizzix Big Shot Plus (youtube.com/video/0QEY6g-ZVu4) (10-143499524939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations 2 Hour Makeover Book (youtube.com/video/0SLLrjEN61Y) (10-143499525179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations 2 Hour Makeover Book (youtube.com/video/0SLLrjEN61Y) (10-143499525179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Textured Impressions Bohemia collection by Sizzix Ellison (youtube.com/video/0SPqGHlk138) (10-143499525419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Textured Impressions Bohemia collection by Sizzix Ellison (youtube.com/video/0SPqGHlk138) (10-143499525419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heaftfelt Creations Delicate Asters Collection (youtube.com/video/0SWngvfUAQE) (10-143499525659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heaftfelt Creations Delicate Asters Collection (youtube.com/video/0SWngvfUAQE) (10-143499525659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Headbands Using The Sizzix Big Shot And Spellbinders Dies (youtube.com/video/0txt1ynQjaM) (10-143499528299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Baby Headbands Using The Sizzix Big Shot And Spellbinders Dies (youtube.com/video/0txt1ynQjaM) (10-143499528299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Quickutz - How to CUT with Quickutz Dies (youtube.com/video/0UQyQG1rYu0) (10-143499525899)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Quickutz - How to CUT with Quickutz Dies (youtube.com/video/0UQyQG1rYu0) (10-143499525899)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die Cutting & Embossing Machines Reviews (youtube.com/video/0UuNhlHqA5s) (10-112006367539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die Cutting & Embossing Machines Reviews (youtube.com/video/0UuNhlHqA5s) (10-112006367539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Doily Celebrations Dies and Stamps (youtube.com/video/0xiYJvM9YQ0) (10-143499528539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Doily Celebrations Dies and Stamps (youtube.com/video/0xiYJvM9YQ0) (10-143499528539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Diamonds Background Dies Back To Basics Collection (youtube.com/video/0yCUx_5_RI4) (10-143499528779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Diamonds Background Dies Back To Basics Collection (youtube.com/video/0yCUx_5_RI4) (10-143499528779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Spellbinders Die D-Lites Gerber Daisy Card (youtube.com/video/0ysi0Te68go) (10-143499529019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Spellbinders Die D-Lites Gerber Daisy Card (youtube.com/video/0ysi0Te68go) (10-143499529019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Sizzix Summer 2014 Releases from Stephanie Barnard (youtube.com/video/11vQEuwxpxs) (10-143499529259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Sizzix Summer 2014 Releases from Stephanie Barnard (youtube.com/video/11vQEuwxpxs) (10-143499529259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Holiday Sizzix Dies 2014 (youtube.com/video/17SDfYAyzUM) (10-143499529499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Tim Holtz Holiday Sizzix Dies 2014 (youtube.com/video/17SDfYAyzUM) (10-143499529499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	A Bo Bunny Fathers Day Card (youtube.com/video/18rKCY-o6jE) (10-143499529739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	A Bo Bunny Fathers Day Card (youtube.com/video/18rKCY-o6jE) (10-143499529739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fun Ways to Use Paper Scraps from Scrapbooking Projects (youtube.com/video/18SGS4J2Naw) (10-140003351819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Fun Ways to Use Paper Scraps from Scrapbooking Projects (youtube.com/video/18SGS4J2Naw) (10-140003351819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Gate Fold Doily Card (youtube.com/video/19Vwkzke5cE) (10-143499529979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Gate Fold Doily Card (youtube.com/video/19Vwkzke5cE) (10-143499529979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	The Celebrations Collection by Richard Garay of Spellbinders (youtube.com/video/1aGzRbC9Xa4) (10-143499533099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	The Celebrations Collection by Richard Garay of Spellbinders (youtube.com/video/1aGzRbC9Xa4) (10-143499533099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Happy Birthday Shaker Card with Penny Black (youtube.com/video/1b0bIOxy4xk) (10-143499533339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Happy Birthday Shaker Card with Penny Black (youtube.com/video/1b0bIOxy4xk) (10-143499533339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Sizzix Big Shot (youtube.com/video/1C_gDw3iSJE) (10-143499530219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to use Angel Crafts Vinyl with your Sizzix Big Shot (youtube.com/video/1C_gDw3iSJE) (10-143499530219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Avery Elle Embellish It Flower Die (youtube.com/video/1ckee7mt6MU) (10-143499533579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Avery Elle Embellish It Flower Die (youtube.com/video/1ckee7mt6MU) (10-143499533579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
